"brewery","beer"
596,2666
596,13451
596,7770
596,85570
596,47593
596,48333
596,72626
596,9702
596,70849
596,135319
596,115431
596,11302
596,59117
596,14360
596,126593
596,13316
596,20118
596,92062
596,40191
596,131173
596,20146
596,45136
596,103545
596,29062
596,55696
596,28308
596,40497
596,57734
596,86864
596,24191
596,70897
596,23030
596,101386
596,33826
596,37843
596,123213
596,109999
596,42186
596,106594
596,197206
596,181462
596,170519
596,161857
596,123028
596,10263
596,28362
596,69622
596,55148
596,8956
596,110000
596,133885
596,128456
596,104323
596,161129
596,8958
596,13610
596,11303
596,93102
596,79970
596,88299
596,93909
596,85333
596,197432
596,58915
596,8536
596,84519
596,84288
596,86428
596,117083
596,135739
596,155483
596,89042
596,152917
596,166455
596,90538
596,170090
596,92914
596,167676
596,110557
596,95896
596,26746
596,100109
596,93879
596,11301
596,178607
596,70533
596,90495
596,89646
596,105724
596,32115
596,170332
596,28364
596,74745
596,123027
596,49439
596,54895
596,191916
596,21588
596,142637
596,168496
596,135738
596,26613
596,179710
596,41439
596,149173
596,21629
596,69295
596,96633
596,98227
596,130370
596,83602
596,25270
596,128457
596,186089
596,91965
596,19593
596,93141
596,130490
596,44271
596,21723
596,2670
596,8330
596,16170
596,23455
596,173241
596,81666
596,209148
596,69561
596,21724
596,40045
596,21329
596,25253
596,5220
596,48737
596,116484
596,31846
596,30247
596,23683
596,29498
596,2149
596,2640
596,1786
596,153
596,2779
596,2639
1471,206523
1471,190932
1471,106693
1471,109925
1471,64854
1471,68428
1471,160055
1471,96046
1471,201721
1471,191122
1471,201941
1471,201904
1471,159323
1471,119275
1471,108216
1471,159346
1471,108187
1471,72133
1471,160066
1471,59066
1471,205333
1471,212229
1471,159325
1471,160075
1471,166815
1471,183404
1471,201909
1471,72134
1471,88573
1471,119030
1471,103684
1471,203852
1471,159084
1471,87984
1471,206086
1471,78145
1471,108184
1471,118948
1471,177097
1471,212231
1471,159422
1471,74228
1471,160057
1471,160061
1471,201931
1471,159350
1471,201906
1471,160065
1471,159145
1471,125296
1471,117649
1471,159366
1471,37486
1471,27179
1471,103204
1471,14440
1471,5387
1471,84242
1471,61093
1471,8848
1471,60426
1471,61094
1471,57919
1471,5385
1471,22381
1471,71198
1471,71437
1471,7697
1471,114266
1471,53535
1471,61090
1471,85707
1471,86756
1471,60976
1471,56338
1471,89076
1471,67080
1471,60977
1471,5947
1471,5490
1471,39129
1471,155026
1471,149865
1471,71438
1471,11947
1471,99675
1471,3877
1471,48462
1471,42922
1471,92386
1471,17207
1471,5386
1471,37234
1471,28039
1471,119252
1471,51287
1471,64980
1471,71439
1471,61089
1471,8532
1471,6903
1471,6227
1471,62518
1471,159307
1471,111217
1471,132848
1471,159327
1471,108213
1471,85672
1471,159376
1471,171142
1471,159421
1471,159334
1471,92843
1471,99745
1471,35719
1471,39823
1471,31619
1471,160060
1471,201710
1471,159329
1471,69591
1471,187684
1471,112439
1471,201933
1471,159340
1471,201911
1471,159149
1471,196329
1471,72754
1471,84294
1471,206066
1471,74085
1471,160064
1471,149027
1471,72755
1471,201910
1471,205182
1471,51891
1471,201717
1471,93642
1471,159337
1471,159418
1471,166136
1471,227763
1471,88245
1471,76195
1471,73841
1471,89118
1471,67335
1471,108186
1471,212226
1471,201908
1471,189776
1471,201709
1471,201913
1471,109926
1471,160059
1471,88257
1471,159150
1471,86382
1471,108185
1471,159330
1471,77257
1471,159357
1471,98320
1471,212227
1471,159362
1471,159371
1471,134386
1471,109688
1471,82444
1471,127581
1471,98098
1471,117459
1471,212225
1471,183527
1471,159377
1471,159331
1471,111306
1471,159360
1471,45073
1471,73637
1471,201912
1471,160058
1471,159343
1471,159379
1471,119029
1471,154274
1471,71118
1471,66996
1471,73847
1471,99587
1471,159364
1471,66103
1471,160056
1471,206065
1471,206087
1471,149026
1471,149774
1471,69200
1471,89077
1471,91770
1471,160063
1471,77256
1471,75846
1471,202345
1471,84141
1471,181577
1471,68585
1471,201694
1471,227063
1471,73840
1471,73128
1471,67476
1471,201691
1471,90832
1471,142985
1471,159328
1471,111215
1471,201712
1471,149827
1471,149028
1471,77255
1471,201914
1471,112425
1471,159423
1471,109927
1471,114344
1471,201719
1471,47506
1471,118196
1471,159437
1471,126703
1471,97903
1471,159332
1471,183403
1471,201702
1471,66105
1471,111216
1471,66104
1471,97801
1471,157865
1471,210515
14,5756
14,91116
14,93287
14,111633
14,119958
14,504
14,132932
14,2788
14,72008
14,60447
14,32134
14,32486
14,18203
14,24473
14,17525
14,93748
14,31703
14,65689
14,89572
14,89573
14,89574
14,111626
14,111627
14,212582
14,111634
14,57959
14,135384
14,454
14,83163
14,194277
14,149672
14,511
14,10001
14,44279
14,6171
14,509
14,53513
14,31912
14,505
14,662
14,508
14,45726
14,58341
14,638
14,40268
14,111631
14,510
14,111632
14,212576
14,89575
14,212577
14,89576
14,89577
14,77867
14,90572
14,111628
14,212578
14,563
14,184432
14,7731
14,143579
14,8575
14,232013
14,195587
14,78191
14,113101
14,80864
14,100255
14,202853
14,232553
14,63066
14,223673
14,47570
14,514
14,4841
14,120230
14,183068
14,4570
14,21800
14,515
14,172609
14,41116
14,93099
14,85953
14,202084
14,69968
14,95845
14,72010
14,63262
14,47084
14,199973
14,202852
14,221441
14,46825
14,59440
14,69146
14,98388
14,65486
14,503
14,169138
14,128756
14,74868
14,11900
14,6353
14,156781
14,19871
14,95847
14,232012
14,17183
14,197595
14,10086
14,86883
14,62529
14,46824
14,212251
14,8424
14,48527
14,45727
14,77236
14,157388
14,6523
14,86909
14,69023
14,13020
14,98267
14,84578
14,86941
14,507
14,217026
14,89594
14,99346
14,99347
14,72009
14,17655
14,107617
14,119699
14,113102
14,506
14,54497
14,50520
14,148986
14,217027
14,83162
14,77237
14,96700
14,212252
14,11899
14,160646
14,69021
14,103507
14,31760
14,49731
14,23406
14,87264
14,26930
14,70391
14,170275
14,141814
14,138699
14,119955
14,41106
14,167178
14,81840
14,84685
14,93285
14,67170
14,89595
14,121852
14,71164
14,107621
14,47569
14,26722
14,141791
14,72394
14,88900
14,53516
14,69144
14,221707
14,57275
14,177924
14,15550
14,140929
14,212579
14,212580
14,125378
14,41136
14,81841
14,107619
14,146971
14,118589
14,3537
14,215687
14,84131
14,44161
14,33505
14,67171
14,23669
14,86904
14,49360
14,56540
14,13816
14,512
14,107024
14,40197
14,67360
14,107615
14,66290
14,81423
14,88901
14,502
14,41516
14,171646
14,46856
14,98390
14,48526
14,107209
14,47596
14,98268
14,75890
14,51057
14,55461
14,206303
14,93100
14,83082
14,107618
14,45743
14,174267
14,36391
14,54498
14,86857
14,17285
14,222954
14,138247
14,513
14,45878
14,170564
14,49232
14,25466
14,93286
14,179375
14,194176
14,160649
14,179373
14,516
14,58171
14,19362
14,186225
14,171960
14,2599
14,143008
14,18705
14,171647
14,46089
14,75891
14,76229
14,71212
14,4110
14,23332
14,16083
14,102118
14,86886
14,562
14,84168
14,74880
14,14879
14,7516
14,5256
14,11263
14,215688
14,77238
14,21436
14,205888
14,146964
14,21540
14,16882
14,13924
14,25410
14,4402
14,52
14,2524
14,1658
14,10697
14,1213
14,4235
14,12
14,11081
14,5052
14,10547
14,12627
14,13220
14,11653
28743,87247
28743,176650
28743,87344
28743,150833
28743,156576
28743,137637
28743,160363
28743,213281
28743,232485
28743,232487
28743,200347
28743,202387
28743,138594
28743,180160
28743,162592
28743,169319
28743,106253
28743,98478
28743,167677
28743,140471
28743,181099
28743,90931
28743,135074
28743,179220
28743,119200
28743,174207
28743,145621
28743,166397
28743,95495
28743,164905
28743,183157
28743,230643
28743,209117
28743,188885
28743,231112
28743,203813
28743,192631
28743,92565
28743,180157
28743,118392
28743,149419
28743,86240
28743,208417
28743,211516
28743,113784
28743,121397
28743,176469
28743,124025
28743,124854
28743,176896
28743,176913
28743,191347
28743,176898
28743,176897
28743,176895
28743,176982
28743,121448
28743,229771
28743,154578
28743,176892
28743,176899
28743,196606
28743,156990
28743,124818
28743,214589
28743,214590
28743,134536
28743,204725
28743,176894
28743,121449
28743,148623
28743,139563
28743,124857
28743,176893
28743,177541
28743,167350
28743,145712
28743,206221
28743,117062
28743,229908
28743,206944
28743,214587
28743,211454
28743,187354
28743,109105
28743,130200
28743,99597
28743,173416
28743,88968
28743,191151
28743,182908
28743,206306
28743,136936
28743,144541
28743,88969
28743,150889
28743,125646
28743,187229
28743,206305
28743,189696
28743,189673
28743,174063
28743,207976
28743,113783
28743,86237
28743,176900
28743,87846
28743,204761
28743,165463
28743,156173
28743,131710
28743,175628
28743,91732
28743,213268
28743,88649
28743,97590
28743,86542
28743,185091
28743,204736
28743,112352
28743,165750
28743,88298
28743,174268
28743,200370
28743,225955
28743,87243
28743,92531
28743,197491
28743,109732
28743,86239
28743,86238
28743,189004
28743,176939
28743,193046
28743,160275
28743,212927
28743,160396
28743,166574
28743,122114
28743,146770
28743,119519
1177,212914
1177,191532
1177,86518
1177,70559
1177,19041
1177,223900
1177,78356
1177,74492
1177,23149
1177,59306
1177,94116
1177,14433
1177,134266
1177,27904
1177,107995
1177,54395
1177,36381
1177,98270
1177,38093
1177,59931
1177,59091
1177,70057
1177,76184
1177,54852
1177,13636
1177,20617
1177,26684
1177,33748
1177,39340
1177,53527
1177,62952
1177,74581
1177,89440
1177,103378
1177,142515
1177,198971
1177,45077
1177,56465
1177,81616
1177,123156
1177,174501
1177,211501
1177,51284
1177,82275
1177,221825
1177,106531
1177,21011
1177,107782
1177,36206
1177,27776
1177,53528
1177,51427
1177,42271
1177,45747
1177,16849
1177,56506
1177,78790
1177,48140
1177,217969
1177,107783
1177,42270
1177,20218
1177,64860
1177,84215
1177,39333
1177,10402
1177,118633
1177,56332
1177,105832
1177,22204
1177,16613
1177,9359
1177,21068
1177,124565
1177,91546
1177,70547
1177,70262
1177,147777
1177,136399
1177,102894
1177,83819
1177,15885
1177,109905
1177,12553
1177,30973
1177,134265
1177,71182
1177,62667
1177,38207
1177,64114
1177,110889
1177,110890
1177,6362
1177,6363
1177,159068
1177,157250
1177,17028
1177,78705
1177,17881
1177,13668
1177,45516
1177,107133
1177,43985
1177,50627
1177,107784
1177,14780
1177,147170
1177,61791
1177,89424
1177,96685
1177,88242
1177,89423
1177,67899
1177,81041
1177,158361
1177,101667
1177,69793
1177,65906
1177,72694
1177,75590
1177,62035
1177,62286
1177,66532
1177,74460
1177,71710
1177,62086
1177,107785
1177,96230
1177,61622
1177,96684
1177,61115
1177,74624
1177,211013
1177,33898
1177,62757
1177,75865
1177,47799
1177,47823
1177,78597
1177,78087
1177,116539
1177,74352
1177,74061
1177,142613
1177,49870
1177,13146
1177,46264
1177,220181
1177,101650
1177,212782
1177,14318
1177,129066
1177,85428
1177,82712
1177,66328
1177,169437
1177,59596
1177,62284
1177,166139
1177,219949
1177,107786
1177,46954
1177,79577
1177,10579
1177,140778
1177,12165
1177,74458
1177,140779
1177,44130
1177,106532
1177,70011
1177,130368
1177,98618
1177,69275
1177,191631
1177,20578
1177,22551
1177,105408
1177,13998
1177,46019
1177,90269
1177,11369
1177,110891
1177,82502
1177,78088
1177,159483
1177,113417
1177,46032
1177,17697
1177,54619
1177,209724
1177,26665
1177,96683
1177,55107
1177,78379
1177,89422
1177,76601
1177,109148
1177,207075
1177,150014
1177,174517
1177,61624
1177,57739
1177,68247
1177,34127
1177,39381
1177,118278
1177,69127
1177,6365
1177,21145
1177,27355
1177,34385
1177,40139
1177,46667
1177,55037
1177,64633
1177,76605
1177,89421
1177,108666
1177,150025
1177,205607
1177,83746
1177,28367
1177,157697
1177,53898
1177,25739
1177,33400
1177,100194
1177,86034
1177,141759
1177,191889
1177,26205
1177,32954
1177,38801
1177,45356
1177,53341
1177,62331
1177,73992
1177,184576
1177,24035
1177,23386
1177,81040
1177,71712
1177,77854
1177,77168
1177,49435
1177,15455
1177,38836
1177,46636
1177,150013
1177,206728
1177,37630
1177,141980
1177,66682
1177,24999
1177,12230
1177,11165
1177,20726
1177,10401
1177,107787
1177,91237
1177,107788
1177,39117
1177,36833
1177,14781
1177,110892
1177,26923
1177,69166
1177,66563
1177,15421
1177,35274
1177,171577
1177,71440
1177,19889
1177,36486
1177,6366
1177,84908
1177,102883
1177,73321
1177,154795
1177,69148
1177,65781
1177,15162
1177,137295
1177,211714
1177,49415
1177,56111
1177,30412
1177,30974
1177,111479
1177,47049
1177,30278
1177,38197
1177,8441
1177,13642
1177,46508
1177,192897
1177,144189
1177,52675
1177,25740
1177,15321
1177,73878
1177,157160
1177,103426
1177,193051
1177,16144
1177,24520
1177,24521
1177,37055
1177,110893
1177,27253
1177,29835
1177,53027
1177,147179
1177,70538
1177,107789
1177,110894
1177,157198
1177,214925
1177,38799
1177,90312
1177,159482
1177,209726
1177,59304
1177,215023
1177,6368
1177,19191
1177,174580
1177,23026
1177,18752
1177,43122
1177,11707
1177,68366
1177,26498
1177,31108
1177,92734
1177,109988
1177,48846
1177,124561
1177,78596
1177,84536
1177,107131
1177,68659
1177,200556
1177,84909
1177,25380
1177,33486
1177,180463
1177,67460
1177,26974
1177,62036
1177,45685
1177,54031
1177,45367
1177,48614
1177,28004
1177,20601
1177,167577
1177,10018
1177,98374
1177,73034
1177,69128
1177,189107
1177,31396
1177,85438
1177,107790
1177,63472
1177,42300
1177,178448
1177,23526
1177,151359
1177,26381
1177,39693
1177,71530
1177,88301
1177,135150
1177,56473
1177,66622
1177,35374
1177,9984
1177,211715
1177,112204
1177,159007
1177,86519
1177,53807
1177,24898
1177,115945
1177,107791
1177,113400
1177,84213
1177,219671
1177,67666
1177,56108
1177,68657
1177,72229
1177,62469
1177,47965
1177,120446
1177,76029
1177,94877
1177,75227
1177,55794
1177,82500
1177,180461
1177,127422
1177,35798
1177,61117
1177,33864
1177,219248
1177,107134
1177,163970
1177,34789
1177,70058
1177,152540
1177,102328
1177,161697
1177,157630
1177,118159
1177,25955
1177,22577
1177,98991
1177,35513
1177,21777
1177,45571
1177,96213
1177,62157
1177,120451
1177,185528
1177,88302
1177,131474
1177,48235
1177,30831
1177,157162
1177,20581
1177,24425
1177,51238
1177,28551
1177,35767
1177,9360
1177,13638
1177,29220
1177,28690
1177,12556
1177,44320
1177,19528
1177,148400
1177,227360
1177,24242
1177,19668
1177,5944
1177,30151
1177,23070
1177,41309
1177,187501
1177,71128
1177,24271
1177,99115
1177,191452
1177,76606
1177,43810
1177,134261
1177,107792
1177,37363
1177,99511
1177,92079
1177,94319
1177,72227
1177,51735
1177,65907
1177,157161
1177,161482
1177,74062
1177,66981
1177,157698
1177,33578
1177,54347
1177,219948
1177,53683
1177,200614
1177,212753
1177,98456
1177,19307
1177,98454
1177,6369
1177,6364
1177,6367
1177,35290
1177,21256
1177,52676
1177,19656
1177,210068
1177,210067
1177,209728
1177,209727
1177,7786
1177,75229
1177,78789
1177,53574
1177,28154
1177,90256
1177,36619
1177,123254
1177,190980
1177,140775
1177,76645
1177,226229
1177,200554
1177,76790
1177,44173
1177,30707
1177,21653
1177,66607
1177,75622
1177,74851
1177,11445
1177,68658
1177,26723
1177,97211
1177,8440
1177,70191
1177,75841
1177,26590
1177,48126
1177,34471
1177,38447
1177,149740
1177,27621
1177,38027
1177,35996
1177,16045
1177,28698
1177,24580
1177,29923
1177,25907
1177,23775
1177,31220
1177,27270
1177,34032
1177,31950
1177,5165
1177,8641
1177,4193
1177,3295
1177,22445
1177,32286
1177,24278
1177,1172
1177,22993
28383,96947
28383,229498
28383,95724
28383,90529
28383,161017
28383,83386
28383,172988
28383,162426
28383,179882
28383,207132
28383,116940
28383,117274
28383,197055
28383,199457
28383,140018
28383,111718
28383,174520
28383,231925
28383,113140
28383,203424
28383,206421
28383,110871
28383,111151
28383,133195
28383,81870
28383,202773
28383,148854
28383,135560
28383,123036
28383,121910
28383,166221
28383,228525
28383,172534
28383,88819
28383,108650
28383,217966
28383,220439
28383,139242
28383,154270
28383,158613
28383,197145
28383,202009
28383,193915
28383,90632
28383,84907
28383,180539
28383,114560
28383,230125
28383,170071
28383,174263
28383,213428
28383,221429
28383,221865
28383,113086
28383,97061
28383,116828
28383,161678
28383,116128
28383,116935
28383,150890
28383,196571
28383,200040
28383,82050
28383,218896
28383,200368
28383,86905
28383,225625
28383,226512
28383,151862
28383,101668
28383,82783
28383,179238
28383,126775
28383,91915
28383,129117
28383,84705
28383,116555
28383,112684
28383,110241
28383,113461
28383,83009
28383,109254
28383,193104
28383,192824
28383,88523
28383,182886
28383,183244
28383,111315
28383,140705
28383,143166
28383,144475
28383,145929
28383,147896
28383,150213
28383,151016
28383,154760
28383,155564
28383,157181
28383,118768
28383,160041
28383,160631
28383,165951
28383,171621
28383,180286
28383,197723
28383,208434
28383,221297
28383,222323
28383,229429
28383,121013
28383,129345
28383,129702
28383,130694
28383,134324
28383,137085
28383,137212
28383,142428
28383,180905
28383,103948
28383,94232
28383,196999
28383,130569
28383,94081
28383,95633
28383,97375
28383,176156
28383,224715
28383,227023
28383,200998
28383,199850
28383,208957
28383,224578
28383,208197
28383,209667
28383,143500
28383,109255
28383,174418
28383,181490
28383,202150
28383,118767
28383,229397
28383,133722
28383,134584
28383,135586
28383,181964
28383,91541
28383,117275
28383,103259
28383,104845
28383,108021
28383,169474
